,specialty,links,question,answer
611,Khoa nội tiết,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-noi-tiet-so-450068,Nguoi bi Bệnh tieu duong co uong duoc mat ong khong?,"Chào bạn,
Người bị bệnh tiểu đường có thể uống được mật ong tự nhiên nhưng nên uống ít, lượng hạn chế.
Thân mến!"
612,Khoa nội tiết,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-noi-tiet-so-456181,"Xin chào bác sĩ, cháu năm nay 21 tuổi nhưng tóc rụng rất nhiều và thưa , xin hỏi bác sĩ có cách nào làm tóc mọc nhiều và giảm rụng không ạ ?
Cảm ơn bs !!!","Chào bạn,
Có nhiều nguyên nhân gây ra rụng tóc:
- Rụng tóc do nguồn nước bẩn, môi trường ô nhiễm, tiếp xúc nhiều với hóa chất
- Rụng tóc do thiếu sắt, kẽm.
- Rụng tóc sau sinh hoắc thời kỳ mãn kinh ở phụ nữ.
- Rụng tóc do thói quen làm đẹp không đúng cách: buộc tóc quá chặt, duỗi ép không đúng cách
- Rụng tóc do dùng các loại thuốc chữa bệnh mà gây tác dụng phụ.
- Rụng tóc vì đang mắc bệnh ung thư phải hóa , xạ trị.
- Nếu bạn đang bị bệnh tiểu đường, rối loạn nội tiết tố, mất cân bằng tuyến giáp cũng gây nên bệnh rụng tóc.
Điều trị rụng tóc khó có thể điều trị tận gốc. Trước tiên bạn cần xác định được chính xác nguyên nhân gây ra tình trạng rụng tóc của bản thân nhằm có hướng điều trị đúng và hiệu quả. 
Ngoài ra có thể hạn chế tình trạng rụng tóc bằng cách : 
-  Không nên thường xuyên sấy tóc, hạn chế uốn, ép, nhuộm tóc trong thời gian ngắn vì khi tóc tiếp xúc với các hoá chất và nhiệt độ cao sẽ  làm cho các dưỡng chất protein trong tóc bị suy yếu, tóc bị khô, mỏng và dễ gãy rụng hơn.
- Gội đầu đúng cách. Khi gọi đầu bạn nên chọn các loại dầu gội phù hợp với mái tóc. Mát xa và gãi nhẹ nhàng da đầu để không bị làm bong tróc chân tóc. Không nên chải tóc khi gội vì khi tóc ướt sẽ rất yếu và dễ bị rụng. Cũng không nên lau chà tóc mạnh tay với khăn lau vì sẽ làm ảnh hưởng đến lớp protein bao bọc quanh tóc làm tóc yếu hơn.
- Sử dụng các loại mặt nạ thiên nhiên như mặt nạ mật ong, dầu dừa, oliu, trứng gà để giúp tóc khỏe mạnh, bóng mượt hơn.
- Chế độ ăn uống cũng cần phải khoa học điều độ thì hiện tượng tóc rụng cũng có thể được khắc phục. Bạn nên bổ xung các loại thực phẩm giàu sắt và kẽm là những khoáng chất có lợi cho sức khỏe. Các thực phẩm chứa nhiều sắt là các loại thịt đỏ, cá, rau cải xoong, cải xoắn, và các loại ngũ cốc
-  Bổ xung Protein để hỗ trợ tái tạo một mái tóc bóng mượt và khỏe mạnh. Protein có nhiều trong thịt gia cầm, trứng và các sản phẩm từ trứng, sữa và các loại đậu.
- Bổ xung vitamin C: để cơ thể hấp thụ sắt tốt hơn. Các thực phẩm chứa nhiều vitamin C gồm các loại trái cây có vị chua, rau lá xanh, cà chua… Rau củ và trái cây luôn tốt cho sức khỏe và mái tóc của bạn
- Axit béo Omega-3: Sẽ đóng vai trò duy trì độ ẩm và hạn chế sự gãy rụng cho tóc. Axit béo Omega 3 có nhiều trong các loại cá ngừ, cá hồi, cá thu ..
- Vitamin B sẽ giúp tóc khỏe mạnh hơn. Vitamin B có nhiều trong men bia, lúa mì, đậu lăng, hạt hướng dương, đậu nành…
Cần hạn chế căng thẳng, stress.Khi tinh thần mệt mỏi , mất ngủ não không được nghỉ ngơi sẽ làm cho các tế bào không được phục hồi , cơ thể không hấp thụ tốt các chất dinh dưỡng khiến mái tóc bị suy yếu và gãy rụng. Vì vậy cần duy trì một lối sống, tinh thần sảng khoái, và biết những cách chăm sóc mái tóc thì bạn sẽ không còn phải lo âu, buồn phiền vì mái tóc nữa.
Thân mến!"
613,Khoa nội tiết,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-noi-tiet-tiet-nieu-so-438225,"Xin chào bác sĩ,
Chỉ số xét nghiệm glucose la 3.14 có ảnh hưởng gì đến suc khỏe hay báo hiệu bệnh tiểu đường không thua bác sĩ
 Xin chân thành cảm ơn bác si","Chào bạn. 
Thông thường , chỉ số xét nghiệm Glucose là từ 3.9mmol/l đến 6.4 mmol/l . Như vậy đường huyết của bạn hơi thấp. Nguyên nhân gây hạ đường huyết : 
- Ăn không đủ, thiếu bữa ăn phụ, bỏ bữa ăn, ăn quá ít, ăn không đúng bữa, nhịn đói lâu ngày, uống  nhiều rượu, bia, đặc biệt lúc đang đói, bị lả do đói, người ốm nặng, lâu ngày không ăn được, trong các bệnh ung thư, bệnh đường ruột, bệnh gan, bệnh nội tiết…
- Bệnh tuyến nội tiết:
- Hội chứng Dumping (sau cắt dạ dày):
- Lượng đường trong máu thấp ảnh hưởng đến những người có bệnh tiểu đường. Nó xảy ra khi có quá nhiều insulin và không đủ lượng đường (đường) trong máu
 Chính vì thế khi đường huyết xuống thấp cần xác định nguyên nhân do ăn uống hay do bệnh lý , từ đó có phương hướng điều trị phù hợp. 
Thân mến."
614,Khoa dinh dưỡng,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-dinh-duong-so-455969,,
615,Chủ đề nổi bật,https://edoctor.io/hoi-dap/hoi-be-6-thang-tuoi-hay-bi-non-tro-phai-lam-sao,"Xin chào Bác sĩ,
Bé nhà em 6 tháng tuổi hay bị nôn trớ, ngày 2-3 lần, và trước khi nôn bé tăng động nhiều không biết có sao không? 
Hiện bé gần 6 tháng, cân nặng 7,1kg cao 63cm, như vậy có bình thường không thưa Bác sĩ? 
Bé hay bị côn trùng cắn, bị đỏ và nổi mẩn nước, mong Bác sĩ tư vấn thuốc nào bôi ngoài để phòng côn trùng cũng như trị sau khi bị đốt ạ.
Cám ơn Bác sĩ rất nhiều!","Chào bạn. 
Không rõ bé nhà bạn lúc sinh được bao nhiêu kg ? Thường lúc 6 tháng, nếu cân nặng của bé gấp đôi lúc sinh là hoàn toàn bình thường. Theo tiêu chuẩn cân nặng của WHO , bé trai 6 tháng có cân nặng 7.9kg , chiều cao 67.6cm, bé gái là 7.3 kg và cao 65.7cm. Như vậy bé nhà bạn hơi thấp một chút so với tiêu chuẩn. Nếu bé bú mẹ hoàn toàn, bạn nên bổ sung chất dinh dưỡng đầy đủ để có chất lượng sữa tốt. Nếu bé đã ăn dặm, thì cho ăn đủ chất dinh dưỡng, có thể uống thêm Canxi và Vitamin D3 để bé hấp thu được Canxi tối đa. 
Vì van dạ dày của bé đang là hai chiều, chưa hoàn thiện nên bé hay nôn chớ. Vì vậy, sau khi ăn không nên cho bé chơi đùa, nghịch ngơm, hoặc rung lắc mạnh làm cho bé dễ chớ. Ngoài ra ăn xong có thể vỗ lưng cho bé ợ hơi để tránh gây nôn chớ. 
Khi bé bị côn trùng cắn, nếu bé da nhạy cảm bị muỗi hay côn trùng cắn là lát sau sưng tấy, nổi hạt nước, hay vùng da quanh nốt tiêm sưng cứng lên khiến trẻ rất ngứa ngáy khó chịu. 
Với tình trạng này bạn có thể mua típ Remos IB dạng kem được để bôi xoa cho con giảm ngứa, giảm đau nhanh hơn.
Remos IB tuy không chống chỉ định về độ tuổi sử dụng, nhưng trẻ dưới 6 tháng càng hạn chế dùng càng tốt. Trường hợp muỗi hay côn trùng đốt gây viêm sưng nhiều chỉ nên dùng từ 1-2 ngày.
Ngoài ra nên hạn chế mở cửa vào khoảng chạng vạng tối sẽ giảm thiểu được sự di chuyển của muỗi từ bên ngoài vào trong phòng.
Thường xuyên giữ vệ sinh cho trẻ sạch sẽ. Không nên xịt nước hoa hay dùng các sản phẩm chăm sóc da có mùi thơm, bởi chính mùi mồ hôi hoặc những mùi thơm này sẽ ""dụ"" muỗi đến gần trẻ.
Cũng không nên để thức ăn trong phòng của bé hoặc quanh chỗ bé vui chơi vì mùi thơm của thức ăn sẽ kéo muỗi đến nhiều hơn.
Giữ vệ sinh nhà cửa sạch sẽ, thông thoáng, tránh ẩm thấp . 
Thân mến."
616,Khoa nhi,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-nhi-khoa-so-439672,"Xin chào bác sĩ,
Con tôi mới hơn 2 tháng tuổi nhưng ngủ rất ít, rất khó ngủ, dễ giật mình. Bồng trên tay thì ngủ được nhưng vừa bỏ xuống thi thức dậy ngay, dù nơi ở cũng yên tĩnh. Bác sĩ cho hỏi em bé 2 tháng thì ngủ bao lâu trong ngày, ban ngày hầu như con tôi ko ngủ và ban đêm ngủ cũng ko sâu giấc, vậy có bình thường ko? Con tôi cứ nhai nhai như ăn gì đó ? Tình trạng này là gì ? Trẻ sơ sinh tăng bao nhiêu kg/ tháng là hợp lý? Con tôi hết bệnh bao nhieu ngày sau la co thể nhỏ thuốc ngừa tieu chay được.
 Cảm ơn bác sĩ.","Chào bạn
Trong 3 tháng đầu bé nên tăng được từ 750-1000g/tháng là tốt. Và từ tháng thứ 3-6 thì cần tăng ít nhất khoảng 500g/tháng. 
Với em bé ở độ tuổi này cần ngủ khoảng 12-16h/ngày. Mỗi giấc ngủ kéo dài từ 2-4h, sau đó bé sẽ thức dậy để ăn. Và thông thường chưa phân biệt ngày đêm. Việc mẹ cảm thấy con mình như nhai gì đó là hiện tượng hoàn toàn bình thường ở trẻ nhỏ.
 Việc con ngủ hay giật mình thì thứ nhất bạn có thể xem xét môi trường ngủ của bé. Xung quanh môi trường yên tĩnh nhưng nhiều ánh sáng có thể ảnh hưởng đến giấc ngủ của bé. . Thứ hai trong thời kì bào thai môi trường sống của bé yên tĩnh, nhỏ hẹp, do đó khi ra ngoài bé sẽ có cảm giác ""chống chếnh"", đặc biệt nếu mẹ để bé nằm quá thoải mái (không có chăn, gối, khăn chèn xung quanh. Với các em bé thì việc có chăn gối xung quanh bé là cần thiết. Vừa để đảm bảo nhiệt độ, vừa giúp bé ngủ ngon hơn (biểu hiện là bé ngủ ngon khi được bố mẹ ôm).
Bản thân bạn nên bổ sung nhiều thức ăn giàu vitamin D, cannxi, fe...để cho em bé bú. Hoặc bạn cũng có thể uống Canxi, vit D bổ sung rồi cho bé bú, 
Hiện tại như bạn mô tả thì bé không có bệnh lý gì. Do vậy bạn có thể cho bé đi uống vaccin phòng rota được nhé.
Thân mến"
617,Khoa nhi,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-nhi-khoa-so-444326,"Xin chào bác sĩ, bé cháu gái nhà cháu mới sinh được hơn 3 tháng, bé rất hay bị ọc sữa có cả lỏng và đặc nhất là khi ra gió bé ọc sữa nhiều hơn. Vậy bác sĩ cho cháu hỏi vì sao bé lại hay bị ọc sữa như thế và chị cháu cần làm gì để bé không bị ọc sữa nữa ạ?","Chào bạn, 
Tình trạng nôn trớ, hay ói khi ăn là triệu chứng hay gặp ở trẻ nhỏ. Nôn trớ là hiện tượng thức ăn trong dạ dày bị đẩy lên thực quản rồi trào ra miệng. Nôn trớ có thể lành tính, tự khỏi khi trẻ lớn hơn. Có khi nôn trớ là biểu hiện của những bệnh lý tiêu hóa như trào ngược dạ dày thực quản, có thể là triêu chứng của bệnh lý đường hô hấp hay là bệnh lý toàn thân,v.v… Ọc sữa ở trẻ có thể do bú quá no, dạ dày của bé ở độ tuổi này rất nhỏ, nằm ngang trong khi bé chỉ có phản xạ bú nuốt mà không phân biệt được cảm giác no đói, nếu mẹ không ước chững hãm lượng sữa cho bé có thể bé sẽ bú nhiều hơn sức chứa của dạ dày. Ngoài ra ở tuổi này bé còn có hiện tượng trào ngược dạ dày thực quản sinh lý cũng do nguyên nhân như trên. Do đó để giảm tình trạng trên mẹ cần ước chừng lượng sữa trong 1 lần cho bé bú. Sau khi bú nên để bé nằm nghiêng đề phòng sặc sữa vào đường thở. 
 Nếu tình trạng nôn chớ quá nhiều, có thể sử dụng siro Motilium-M cho bé để giảm tình trạng nôn chớ. 
Thân mến!"
618,Khoa nhi,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-nhi-khoa-so-474465,"Xin chào bác sĩ, con tôi mới sinh được 1 tháng 3 ngày. 16 ngày bé mới rụng rốn, nhưng chân rốn vẫn ra dịch vàng va 2 ngày nay có ra ít mủ, không sưng tấy và không hôi, khám bs ở đây thì khuyên sử dụng thuốc bôi fucidin. Vậy có được không bác sĩ. Mong bác sĩ tư vấn giúp. Rất cảm ơn bác sĩ","Chào bạn,
Con bạn 16 ngày mới rụng chân rốn là chậm, có thể do sau sinh, bác sỹ cắt dây rốn và kẹp không chặt nên mạch máu vẫn đi nuôi dưỡng chân rốn gây nên tình trạng chậm rụng chân rốn.
Biểu hiện ra dịch vàng và có mủ là do bị nhiễm trùng chân rốn, vì vậy bạn nên vệ sinh sạch sẽ cho con bằng cách: sau khi tắm, lau sạch chân rốn cho con, nhỏ oxy già để rửa và lau khô sau đó có thể dùng fucidin hoặc betadine để chấm lên vùng chân rốn cho con.
Thân mến!"
619,Khoa nhi,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-nhi-khoa-so-455733,"Xin chào bác sĩ, con tôi rụng rốn 3 ngày rồi. Hiện tại rốn của cháu không được khô. Tôi muốn hỏi cách chăm sóc như thế nào","Bạn mua 1 chai nước muối sinh lý 0,9% về rửa trước !
Sau 3 ngày không thấy giảm hay có hiện tượng nung mủ chỗ khác bạn hãy đến bệnh viện để được rửa cột phía dưới chỗ bị mủ bạn nhé !
Thân mến !"
620,Khoa nhi,https://edoctor.io/hoi-dap/cau-hoi-bac-si-chuyen-khoa-nhi-khoa-so-449597,"Xin chào bác sĩ, bác sĩ ơi cho em hỏi ,con em được 2 tháng rưỡi lúc đầu mới sinh con em bú mạnh và bình thường ,nhưng 2 tuần nay con em bú ít hẳn đi, không chịu bú bình, sữa em thì ít quá không đủ cho con em bú  ,mỗi lần cho bua nó quấy khóc ,em kiểm tra trên nướu con thì thấy có nhiều đớm trắng nhỏ trên nướu , không biết có phải là nanh sữa không , con em lại hay ngủ chập chờn. , chứ không ngủ ngon như trước nữa , và 4 ngày nay con em thức cả đêm  ,đến gần sáng mới ngủ ,có khi thức từ 1h đến 6h mấy luôn ạ ,vậy cho e hỏi có cách nào giúp con e bú mạnh lại và ngủ được ngon giấc không ạ ,em xin cảm ơn bác sĩ","Chào bạn
Tình trạng của bé có thể là do bé bị viêm lưỡi, miệng do nấm (tưa), lúc này bé sẽ đau và không muốn bú. bé không bú được thì bé sẽ đói, như vậy bé cũng sẽ không ngủ được. Trước tiên, ở nhà bạn nên pha sữa, vắt sữa rồi đổ thìa cho bé, không bắt bé bú nữa, để bé đủ no. Sau đó bạn đưa bé đi khám để các bác sĩ xác định tình trạng và cho bé thuốc bôi giúp bé mau khỏi nhé.
Thân mến"
